seconds,bpm,nd
855.250,117.250,30.000
855.500,117.250,30.000
855.750,113.250,30.000
856.000,113.250,30.000
856.250,120.000,30.000
856.500,120.000,30.000
856.750,123.500,30.000
857.000,123.500,30.000
857.250,125.500,30.000
857.500,125.500,30.000
857.750,125.500,30.000
858.000,125.500,30.000
858.250,123.500,30.000
858.500,123.500,30.000
858.750,123.000,30.000
859.000,123.000,30.000
859.250,117.250,30.000
859.500,117.250,30.000
859.750,123.000,30.000
860.000,123.000,31.000
860.250,123.500,31.000
860.500,123.500,30.000
860.750,126.000,30.000
861.000,126.000,29.000
861.250,128.750,29.000
861.500,132.250,29.000
861.750,132.250,29.000
862.000,127.750,29.000
862.250,127.750,29.000
862.500,128.250,29.000
862.750,128.250,29.000
863.000,126.500,29.000
863.250,126.500,29.000
863.500,122.500,29.000
863.750,122.500,29.000
864.000,125.000,29.000
864.250,125.000,29.000
864.500,121.500,29.000
864.750,121.500,29.000
865.000,123.000,29.000
865.250,123.000,29.000
865.500,127.750,29.000
865.750,127.750,29.000
866.000,127.000,29.000
866.250,127.000,29.000
866.500,127.750,29.000
866.750,126.000,29.000
867.000,126.000,29.000
867.250,126.000,29.000
867.500,126.000,29.000
867.750,129.750,29.000
868.000,129.750,30.000
868.250,127.750,30.000
868.500,127.750,31.000
868.750,124.500,31.000
869.000,124.500,32.000
869.250,120.000,32.000
869.500,120.000,32.000
869.750,125.500,32.000
870.000,125.500,32.000
870.250,123.000,32.000
870.500,123.000,31.000
870.750,122.500,31.000
871.000,122.500,30.000
871.250,120.000,30.000
871.500,120.000,30.000
871.750,120.500,30.000
872.000,120.500,29.000
872.250,127.000,29.000
872.500,127.000,29.000
872.750,127.000,29.000
873.000,127.750,29.000
873.250,127.750,29.000
873.500,124.500,29.000
873.750,124.500,29.000
874.000,125.500,29.000
874.250,125.500,29.000
874.500,128.250,31.000
874.750,128.250,31.000
875.000,126.000,31.000
875.250,126.000,31.000
875.500,126.500,31.000
875.750,126.500,31.000
876.000,125.500,30.000
876.250,125.500,30.000
876.500,124.500,29.000
876.750,124.500,29.000
877.000,122.500,29.000
877.250,122.500,29.000
877.500,126.500,29.000
877.750,126.500,29.000
878.000,126.000,29.000
878.250,128.250,29.000
878.500,128.250,29.000
878.750,129.250,29.000
879.000,129.250,29.000
879.250,128.750,29.000
879.500,128.750,29.000
879.750,125.500,29.000
880.000,125.500,29.000
880.250,126.000,29.000
880.500,126.000,29.000
880.750,129.250,29.000
881.000,129.250,29.000
881.250,128.250,29.000
881.500,128.250,29.000
881.750,128.250,29.000
882.000,128.750,29.000
882.250,128.750,29.000
882.500,125.500,29.000
882.750,125.500,29.000
883.000,124.500,29.000
883.250,124.500,29.000
883.500,124.500,28.000
883.750,124.500,28.000
884.000,126.000,29.000
884.250,126.000,29.000
884.500,128.750,29.000
884.750,128.750,29.000
885.000,129.750,30.000
885.250,129.750,30.000
885.500,126.000,30.000
885.750,126.000,30.000
886.000,127.000,30.000
886.250,127.000,30.000
886.500,127.000,30.000
886.750,127.750,30.000
887.000,127.750,30.000
887.250,127.000,30.000
887.500,127.000,29.000
887.750,125.000,29.000
888.000,125.000,29.000
888.250,125.000,29.000
888.500,125.000,29.000
888.750,126.000,29.000
889.000,126.000,30.000
889.250,128.750,30.000
889.500,128.750,30.000
889.750,128.250,30.000
890.000,128.250,30.000
890.250,127.750,30.000
890.500,127.750,29.000
890.750,125.000,29.000
891.000,127.000,28.000
891.250,127.000,28.000
891.500,124.500,28.000
891.750,124.500,28.000
892.000,123.500,28.000
892.250,123.500,28.000
892.500,126.500,28.000
892.750,126.500,28.000
893.000,127.750,28.000
893.250,127.750,28.000
893.500,125.000,28.000
893.750,125.000,28.000
894.000,126.500,28.000
894.250,126.500,28.000
894.500,128.750,28.000
894.750,128.750,28.000
895.000,126.500,28.000
895.250,126.500,28.000
895.500,129.250,28.000
895.750,131.500,28.000
896.000,131.500,28.000
896.250,129.750,28.000
896.500,129.750,28.000
896.750,129.250,28.000
897.000,129.250,28.000
897.250,126.000,28.000
897.500,126.000,28.000
897.750,127.750,28.000
898.000,127.750,28.000
898.250,130.500,28.000
898.500,130.500,28.000
898.750,126.000,28.000
899.000,129.750,28.000
899.250,129.750,28.000
899.500,127.750,28.000
899.750,127.750,28.000
900.000,123.500,28.000
900.250,123.500,28.000
900.500,124.000,28.000
900.750,124.000,28.000
901.000,129.250,28.000
901.250,129.250,28.000
901.500,131.000,28.000
901.750,131.000,28.000
902.000,128.250,28.000
902.250,128.250,28.000
902.500,131.500,29.000
902.750,129.250,29.000
903.000,129.250,29.000
903.250,129.250,29.000
903.500,129.250,28.000
903.750,132.250,28.000
904.000,132.250,28.000
904.250,131.500,28.000
904.500,131.500,28.000
904.750,132.250,28.000
905.000,132.250,28.000
905.250,131.000,28.000
905.500,127.000,28.000
905.750,127.000,28.000
906.000,128.250,28.000
906.250,128.250,28.000
906.500,131.000,28.000
906.750,131.000,28.000
907.000,132.250,28.000
907.250,132.250,28.000
907.500,132.750,28.000
907.750,132.750,28.000
908.000,132.750,29.000
908.250,129.250,29.000
908.500,129.250,29.000
908.750,128.750,29.000
909.000,128.750,29.000
909.250,130.500,29.000
909.500,130.500,29.000
909.750,127.750,29.000
910.000,127.750,29.000
910.250,129.750,29.000
910.500,129.750,28.000
910.750,131.000,28.000
911.000,131.000,28.000
911.250,132.250,28.000
911.500,131.000,28.000
911.750,131.000,28.000
912.000,130.500,28.000
912.250,130.500,28.000
912.500,128.250,28.000
912.750,128.250,28.000
913.000,127.000,28.000
913.250,127.000,28.000
913.500,124.500,28.000
913.750,124.500,28.000
914.000,126.500,28.000
914.250,126.500,28.000
914.500,128.750,28.000
914.750,128.750,28.000
915.000,128.250,28.000
915.250,128.250,28.000
915.500,128.250,28.000
915.750,130.500,28.000
916.000,130.500,28.000
916.250,130.500,28.000
916.500,130.500,28.000
916.750,133.250,28.000
917.000,133.250,28.000
917.250,134.000,28.000
917.500,134.500,28.000
917.750,134.500,28.000
918.000,134.500,28.000
918.250,134.500,28.000
918.500,133.250,29.000
918.750,133.250,29.000
919.000,134.000,29.000
919.250,134.000,29.000
919.500,0.000,0.000
919.750,0.000,0.000
920.000,0.000,0.000
920.250,0.000,0.000
920.500,0.000,0.000
920.750,0.000,0.000
921.000,0.000,0.000
921.250,0.000,0.000
921.500,0.000,0.000
921.750,0.000,0.000
922.000,0.000,0.000
922.250,0.000,0.000
922.500,0.000,0.000
922.750,0.000,0.000
923.000,0.000,0.000
923.250,0.000,0.000
923.500,0.000,0.000
923.750,0.000,0.000
924.000,0.000,0.000
924.250,0.000,0.000
924.500,0.000,0.000
924.750,0.000,0.000
925.000,0.000,0.000
925.250,0.000,0.000
925.500,0.000,0.000
925.750,0.000,0.000
926.000,0.000,0.000
926.250,0.000,0.000
926.500,0.000,0.000
926.750,0.000,0.000
927.000,0.000,0.000
927.250,0.000,0.000
927.500,0.000,0.000
927.750,0.000,0.000
928.000,0.000,0.000
928.250,0.000,0.000
928.500,0.000,0.000
928.750,0.000,0.000
929.000,0.000,0.000
929.250,0.000,0.000
929.500,0.000,0.000
929.750,0.000,0.000
930.000,0.000,0.000
930.250,0.000,0.000
930.500,0.000,0.000
930.750,0.000,0.000
931.000,0.000,0.000
931.250,0.000,0.000
931.500,0.000,0.000
931.750,0.000,0.000
932.000,0.000,0.000
932.250,0.000,0.000
932.500,0.000,0.000
932.750,0.000,0.000
933.000,0.000,0.000
933.250,0.000,0.000
933.500,0.000,0.000
933.750,0.000,0.000
934.000,0.000,0.000
934.250,0.000,0.000
934.500,0.000,0.000
934.750,0.000,0.000
935.000,0.000,0.000
935.250,0.000,0.000
935.500,0.000,0.000
935.750,0.000,0.000
936.000,0.000,0.000
936.250,0.000,0.000
936.500,0.000,0.000
936.750,0.000,0.000
937.000,0.000,0.000
937.250,0.000,0.000
937.500,0.000,0.000
937.750,0.000,0.000
938.000,0.000,0.000
938.250,0.000,0.000
938.500,0.000,0.000
938.750,0.000,0.000
939.000,0.000,0.000
939.250,0.000,0.000
939.500,0.000,0.000
939.750,0.000,0.000
940.000,0.000,0.000
940.250,0.000,0.000
940.500,0.000,0.000
940.750,0.000,0.000
941.000,0.000,0.000
941.250,0.000,0.000
941.500,0.000,0.000
941.750,133.250,28.000
942.000,133.250,28.000
942.250,132.250,28.000
942.500,132.250,28.000
942.750,131.000,28.000
943.000,131.500,28.000
943.250,131.500,28.000
943.500,131.000,28.000
943.750,131.000,29.000
944.000,124.500,29.000
944.250,124.500,29.000
944.500,127.000,29.000
944.750,127.000,28.000
945.000,128.750,28.000
945.250,128.750,28.000
945.500,131.000,28.000
945.750,131.000,30.000
946.000,131.000,30.000
946.250,134.500,32.000
946.500,134.500,32.000
946.750,134.500,31.000
947.000,134.500,31.000
947.250,135.750,29.000
947.500,135.750,29.000
947.750,138.250,28.000
948.000,139.500,28.000
948.250,139.500,28.000
948.500,140.250,28.000
948.750,140.250,28.000
949.000,141.500,28.000
949.250,142.250,28.000
949.500,142.250,28.000
949.750,143.500,29.000
950.000,143.500,29.000
950.250,143.500,30.000
950.500,142.750,30.000
950.750,142.750,29.000
951.000,142.750,29.000
951.250,142.750,29.000
951.500,0.000,29.000
951.750,0.000,28.000
952.000,0.000,28.000
952.250,0.000,27.000
952.500,0.000,27.000
952.750,132.750,27.000
953.000,139.500,27.000
953.250,139.500,28.000
953.500,138.250,28.000
953.750,138.250,29.000
954.000,139.500,29.000
954.250,139.500,29.000
954.500,140.250,29.000
954.750,140.250,29.000
955.000,139.000,29.000
955.250,137.500,29.000
955.500,137.500,29.000
955.750,133.250,29.000
956.000,133.250,29.000
956.250,126.500,29.000
956.500,126.500,29.000
956.750,106.500,29.000
957.000,106.500,29.000
957.250,106.750,29.000
957.500,106.750,29.000
957.750,106.750,30.000
958.000,108.250,30.000
958.250,108.250,31.000
958.500,111.000,31.000
958.750,111.000,30.000
959.000,108.750,30.000
959.250,108.750,29.000
959.500,109.000,29.000
959.750,109.000,29.000
960.000,113.750,29.000
960.250,113.750,30.000
960.500,112.000,30.000
960.750,112.000,30.000
961.000,108.750,30.000
961.250,108.750,31.000
961.500,108.750,31.000
961.750,110.000,32.000
962.000,110.000,32.000
962.250,114.000,32.000
962.500,114.000,32.000
962.750,114.000,32.000
963.000,116.750,32.000
963.250,120.000,31.000
963.500,120.000,31.000
963.750,118.500,31.000
964.000,118.500,31.000
964.250,111.000,31.000
964.500,111.000,31.000
964.750,102.500,30.000
965.000,102.500,30.000
965.250,102.500,30.000
965.500,108.000,30.000
965.750,108.000,31.000
966.000,105.750,31.000
966.250,105.750,31.000
966.500,103.500,31.000
966.750,103.500,32.000
967.000,103.500,32.000
967.250,103.500,33.000
967.500,103.500,33.000
967.750,105.000,32.000
968.000,105.000,32.000
968.250,104.250,31.000
968.500,104.250,31.000
968.750,106.500,31.000
969.000,106.500,31.000
969.250,114.500,31.000
969.500,114.500,31.000
969.750,122.500,31.000
970.000,122.500,31.000
970.250,120.000,31.000
970.500,120.000,31.000
970.750,120.500,32.000
971.000,120.500,32.000
971.250,119.000,33.000
971.500,119.000,33.000
971.750,119.500,34.000
972.000,119.500,34.000
972.250,122.000,33.000
972.500,122.000,33.000
972.750,118.500,33.000
973.000,118.500,33.000
973.250,121.500,32.000
973.500,121.500,32.000
973.750,124.000,32.000
974.000,124.000,32.000
974.250,118.500,33.000
974.500,118.500,33.000
974.750,119.000,32.000
975.000,119.000,32.000
975.250,123.500,32.000
975.500,123.500,32.000
975.750,126.500,33.000
976.000,126.500,33.000
976.250,129.250,34.000
976.500,129.250,34.000
976.750,122.000,34.000
977.000,122.000,34.000
977.250,115.000,34.000
977.500,115.000,34.000
977.750,112.250,33.000
978.000,112.250,33.000
978.250,111.000,32.000
978.500,111.000,32.000
978.750,112.250,32.000
979.000,112.250,32.000
979.250,112.250,31.000
979.500,113.750,31.000
979.750,113.750,31.000
980.000,113.750,31.000
980.250,113.750,32.000
980.500,107.500,32.000
980.750,107.500,34.000
981.000,112.000,34.000
981.250,112.000,34.000
981.500,103.500,34.000
981.750,103.500,34.000
982.000,103.500,34.000
982.250,107.250,33.000
982.500,107.250,33.000
982.750,108.000,32.000
983.000,108.000,32.000
983.250,104.250,31.000
983.500,104.250,31.000
983.750,104.250,31.000
984.000,101.750,31.000
984.250,101.750,31.000
984.500,101.750,31.000
984.750,101.750,31.000
985.000,103.500,31.000
985.250,103.500,31.000
985.500,103.500,31.000
985.750,103.000,31.000
986.000,103.000,31.000
986.250,102.000,32.000
986.500,102.000,32.000
986.750,100.250,33.000
987.000,100.250,33.000
987.250,100.250,34.000
987.500,102.000,34.000
987.750,102.000,34.000
988.000,102.000,34.000
988.250,102.000,34.000
988.500,103.000,34.000
988.750,103.000,33.000
989.000,103.000,33.000
989.250,98.750,32.000
989.500,98.750,32.000
989.750,96.750,32.000
990.000,96.750,32.000
990.250,96.750,33.000
990.500,96.500,33.000
990.750,96.500,34.000
991.000,95.000,34.000
991.250,95.000,35.000
991.500,95.000,35.000
991.750,93.250,35.000
992.000,93.250,35.000
992.250,95.000,34.000
992.500,95.000,34.000
992.750,95.000,33.000
993.000,94.000,33.000
993.250,94.000,32.000
993.500,95.750,32.000
993.750,95.750,32.000
994.000,95.750,32.000
994.250,98.750,32.000
994.500,98.750,32.000
994.750,102.500,32.000
995.000,102.500,32.000
995.250,102.500,33.000
995.500,103.000,33.000
995.750,103.000,33.000
996.000,96.250,33.000
996.250,96.250,33.000
996.500,96.250,33.000
996.750,94.250,33.000
997.000,94.250,33.000
997.250,89.500,32.000
997.500,89.500,32.000
997.750,89.500,32.000
998.000,87.750,32.000
998.250,87.750,31.000
998.500,87.750,31.000
998.750,87.250,31.000
999.000,87.250,31.000
999.250,88.000,31.000
999.500,88.000,31.000
999.750,88.000,30.000
1000.000,89.750,30.000
1000.250,89.750,30.000
1000.500,89.750,30.000
1000.750,86.500,30.000
1001.000,86.500,30.000
1001.250,86.500,31.000
1001.500,87.000,31.000
1001.750,87.000,32.000
1002.000,90.250,32.000
1002.250,90.250,32.000
1002.500,90.250,32.000
1002.750,91.500,32.000
1003.000,91.500,32.000
1003.250,91.500,32.000
1003.500,84.750,32.000
1003.750,84.750,31.000
1004.000,84.750,31.000
1004.250,85.500,31.000
1004.500,85.500,31.000
1004.750,87.750,31.000
1005.000,87.750,31.000
1005.250,87.750,30.000
1005.500,90.250,30.000
1005.750,90.250,30.000
1006.000,90.250,30.000
1006.250,92.250,30.000
1006.500,92.250,30.000
1006.750,88.500,30.000
1007.000,88.500,30.000
1007.250,88.500,31.000
1007.500,87.500,31.000
1007.750,87.500,32.000
1008.000,87.500,32.000
1008.250,86.000,32.000
1008.500,86.000,32.000
1008.750,86.000,30.000
1009.000,86.750,30.000
1009.250,86.750,29.000
1009.500,91.250,29.000
1009.750,91.250,29.000
1010.000,91.250,29.000
1010.250,91.500,29.000
1010.500,91.500,29.000
1010.750,92.250,29.000
1011.000,92.250,29.000
1011.250,92.250,29.000
1011.500,93.500,29.000
1011.750,93.500,29.000
1012.000,93.500,29.000
1012.250,93.750,29.000
1012.500,93.750,29.000
1012.750,95.500,28.000
1013.000,95.500,28.000
1013.250,95.500,28.000
1013.500,93.250,28.000
1013.750,93.250,28.000
1014.000,94.250,28.000
1014.250,94.250,28.000
1014.500,94.250,28.000
1014.750,93.000,28.000
1015.000,93.000,28.000
1015.250,96.250,28.000
1015.500,96.250,28.000
1015.750,96.250,28.000
1016.000,99.250,28.000
1016.250,99.250,29.000
1016.500,105.000,29.000
1016.750,105.000,29.000
1017.000,109.000,29.000
1017.250,109.000,29.000
1017.500,109.000,29.000
1017.750,109.000,29.000
1018.000,109.000,29.000
1018.250,112.000,28.000
1018.500,112.000,28.000
1018.750,115.000,28.000
1019.000,115.000,28.000
1019.250,108.250,28.000
1019.500,108.250,28.000
1019.750,110.000,28.000
1020.000,110.000,28.000
1020.250,102.750,28.000
1020.500,102.750,28.000
1020.750,102.750,28.000
1021.000,107.250,28.000
1021.250,107.250,28.000
1021.500,112.750,28.000
1021.750,112.750,28.000
1022.000,111.500,28.000
1022.250,111.500,28.000
1022.500,113.750,28.000
1022.750,113.750,28.000
1023.000,115.000,28.000
1023.250,115.000,28.000
1023.500,108.250,28.000
1023.750,108.250,28.000
1024.000,108.250,28.000
1024.250,98.250,29.000
1024.500,98.250,29.000
1024.750,104.250,29.000
1025.000,104.250,29.000
1025.250,105.750,29.000
1025.500,105.750,29.000
1025.750,105.750,29.000
1026.000,105.000,29.000
1026.250,105.000,29.000
1026.500,108.000,29.000
1026.750,108.000,29.000
1027.000,106.750,29.000
1027.250,106.750,29.000
1027.500,111.000,29.000
1027.750,111.000,29.000
1028.000,118.000,29.000
1028.250,118.000,29.000
1028.500,122.500,29.000
1028.750,122.500,30.000
1029.000,118.500,30.000
1029.250,118.500,30.000
1029.500,121.000,30.000
1029.750,121.000,30.000
1030.000,125.500,30.000
1030.250,125.500,29.000
1030.500,128.250,29.000
1030.750,128.250,29.000
1031.000,129.750,29.000
1031.250,129.750,29.000
1031.500,129.750,29.000
1031.750,129.750,29.000
1032.000,124.500,29.000
1032.250,124.500,29.000
1032.500,126.000,29.000
1032.750,127.750,29.000
1033.000,127.750,29.000
1033.250,129.250,29.000
1033.500,129.250,29.000
1033.750,126.500,29.000
1034.000,126.500,29.000
1034.250,127.750,29.000
1034.500,127.750,29.000
1034.750,124.000,29.000
1035.000,124.000,29.000
1035.250,125.500,29.000
1035.500,125.500,29.000
1035.750,121.000,29.000
1036.000,121.000,29.000
1036.250,118.500,29.000
1036.500,118.500,29.000
1036.750,123.500,29.000
1037.000,123.500,29.000
1037.250,124.000,29.000
1037.500,124.000,29.000
1037.750,125.500,29.000
1038.000,125.500,29.000
1038.250,125.500,29.000
1038.500,125.500,29.000
1038.750,124.500,29.000
1039.000,129.750,29.000
1039.250,129.750,29.000
1039.500,129.250,29.000
1039.750,129.250,29.000
1040.000,128.750,29.000
1040.250,128.750,29.000
1040.500,129.750,29.000
1040.750,129.750,29.000
1041.000,132.750,29.000
1041.250,132.750,29.000
1041.500,132.750,29.000
1041.750,134.500,29.000
1042.000,134.500,29.000
1042.250,135.750,28.000
1042.500,135.750,28.000
1042.750,139.000,28.000
1043.000,139.000,28.000
1043.250,137.000,28.000
1043.500,132.750,28.000
1043.750,132.750,28.000
1044.000,129.250,28.000
1044.250,129.250,28.000
1044.500,126.500,28.000
1044.750,126.500,28.000
1045.000,128.750,28.000
1045.250,128.750,28.000
1045.500,124.000,28.000
1045.750,124.000,28.000
1046.000,123.000,28.000
1046.250,123.000,28.000
1046.500,127.750,28.000
1046.750,127.750,28.000
1047.000,129.250,28.000
1047.250,129.250,28.000
1047.500,129.250,28.000
1047.750,126.000,28.000
1048.000,126.000,28.000
1048.250,128.750,28.000
1048.500,128.750,28.000
1048.750,129.250,28.000
1049.000,129.250,28.000
1049.250,127.000,29.000
1049.500,127.000,29.000
1049.750,124.500,29.000
1050.000,124.500,29.000
1050.250,124.500,28.000
1050.500,124.500,28.000
1050.750,128.250,27.000
1051.000,128.250,27.000
1051.250,125.500,26.000
1051.500,125.500,26.000
1051.750,125.500,26.000
1052.000,128.750,26.000
1052.250,128.750,26.000
1052.500,129.250,26.000
1052.750,129.250,27.000
1053.000,131.000,27.000
1053.250,131.000,27.000
1053.500,131.500,27.000
1053.750,131.500,27.000
1054.000,130.500,27.000
1054.250,130.500,27.000
1054.500,132.250,27.000
1054.750,134.000,27.000
1055.000,134.000,27.000
1055.250,131.000,27.000
1055.500,131.000,27.000
1055.750,130.500,27.000
1056.000,130.500,27.000
1056.250,126.000,27.000
1056.500,126.000,27.000
1056.750,126.500,27.000
1057.000,126.500,27.000
1057.250,128.250,27.000
1057.500,128.250,27.000
1057.750,128.250,27.000
1058.000,130.500,27.000
1058.250,130.500,27.000
1058.500,129.750,27.000
1058.750,129.750,26.000
1059.000,128.250,26.000
1059.250,128.250,26.000
1059.500,129.250,26.000
1059.750,129.250,26.000
1060.000,127.750,26.000
1060.250,127.750,26.000
1060.500,131.000,26.000
1060.750,131.000,26.000
1061.000,132.250,26.000
1061.250,131.500,26.000
1061.500,131.500,26.000
1061.750,127.000,26.000
1062.000,127.000,26.000
1062.250,125.000,26.000
1062.500,125.000,26.000
1062.750,124.000,27.000
1063.000,124.000,27.000
1063.250,125.500,27.000
1063.500,125.500,27.000
1063.750,125.000,27.000
1064.000,125.000,27.000
1064.250,126.500,27.000
1064.500,126.500,27.000
1064.750,127.000,27.000
1065.000,127.000,27.000
1065.250,128.250,27.000
1065.500,128.250,27.000
1065.750,126.000,27.000
1066.000,130.500,27.000
1066.250,130.500,28.000
1066.500,132.250,28.000
1066.750,132.250,29.000
1067.000,132.750,29.000
1067.250,132.750,29.000
1067.500,133.250,29.000
1067.750,133.250,29.000
1068.000,134.500,29.000
1068.250,129.750,28.000
1068.500,129.750,28.000
1068.750,125.000,28.000
1069.000,125.000,28.000
1069.250,123.000,28.000
1069.500,123.000,28.000
1069.750,124.500,28.000
1070.000,124.500,28.000
1070.250,125.500,28.000
1070.500,125.500,28.000
1070.750,127.000,28.000
1071.000,127.000,28.000
1071.250,127.750,28.000
1071.500,127.750,28.000
1071.750,130.500,28.000
1072.000,130.500,28.000
1072.250,127.000,29.000
1072.500,128.250,29.000
1072.750,128.250,29.000
1073.000,130.500,29.000
1073.250,130.500,29.000
1073.500,130.500,29.000
1073.750,130.500,29.000
1074.000,131.500,29.000
1074.250,131.500,29.000
